Month,product_category,Product_Subcategory,Quantity,Unit_Price,Price,Tax,Payment_mode,Store_type,Reviews,Income,city,Gender,Marital_status,Education_Level,Profession_Type,Return
October,Electronics,Computers,5,87,435,45.675,Mobile Payments,MBR,4.0,13501.0,Gurgaon,M,1,Graduation,Others,0
October,Footwear,Mens,4,670,2680,281.4,Debit Card,MBR,5.0,109299.0,Mumbai,M,0,Others,Salaried,0
October,Bags,Mens,1,298,298,31.29,Cash,Flagship store,5.0,57552.0,Hyderabad,M,1,Master,Others,0
October,Footwear,Mens,5,761,3805,399.525,Debit Card,Flagship store,5.0,20241.0,Mumbai,F,1,Others,Salaried,0
October,Bags,Mens,5,147,735,77.175,Mobile Payments,Flagship store,5.0,26833.0,Mumbai,M,1,PhD,Self Employed,0
October,Bags,Mens,4,288,1152,120.96,Mobile Payments,MBR,5.0,77489.0,Mumbai,M,1,Master,Salaried,0
October,Clothing,Women,4,1356,5424,569.52,Credit Card,e-Shop,5.0,76779.0,Hyderabad,M,1,Master,Salaried,0
October,Bags,Mens,4,287,1148,120.54,Cash,Flagship store,1.0,42411.0,Chennai,M,1,Master,Others,0
October,Books,DIY,5,1313,6565,689.325,Credit Card,Flagship store,5.0,28419.0,Gurgaon,F,1,Master,Others,0
October,Clothing,Women,3,382,1146,120.33,Mobile Payments,MBR,1.0,105204.0,New Delhi,M,0,Master,Others,0
October,Electronics,Audio and video,3,658,1974,207.27,Credit Card,e-Shop,5.0,86598.0,Vishakhapatnam,M,0,Basic,Self Employed,0
October,Books,Non-Fiction,2,1071,2142,224.91,Debit Card,Flagship store,5.0,91368.0,Chennai,F,1,Basic,Others,0
October,Clothing,Women,2,1436,2872,301.56,Debit Card,e-Shop,5.0,99743.0,Hyderabad,F,0,Basic,Others,0
October,Footwear,Kids,4,769,3076,322.98,Credit Card,e-Shop,2.0,14491.0,Pune,M,1,Graduation,Self Employed,0
October,Books,Fiction,2,1052,2104,220.92,Debit Card,TeleShop,5.0,103263.0,Hyderabad,F,1,Graduation,Others,0
October,Home and kitchen,Furnishing,2,444,888,93.24,Mobile Payments,TeleShop,4.0,69577.0,Hyderabad,F,1,Basic,Others,0
October,Clothing,Women,4,1409,5636,591.78,Debit Card,Flagship store,4.0,76036.0,Kolkata,M,1,Basic,Salaried,0
October,Footwear,Kids,5,684,3420,359.1,Credit Card,e-Shop,4.0,98920.0,Mumbai,F,0,Graduation,Salaried,0
October,Home and kitchen,Bath,5,900,4500,472.5,Credit Card,e-Shop,4.0,134318.0,New Delhi,M,0,Basic,Salaried,0
October,Footwear,Women,3,176,528,36.96,Mobile Payments,TeleShop,1.0,23783.0,New Delhi,M,0,Others,Salaried,1
October,Footwear,Mens,3,1097,3291,345.555,Credit Card,e-Shop,5.0,138069.0,New Delhi,M,0,Master,Self Employed,0
October,Home and kitchen,Furnishing,3,805,2415,253.575,Credit Card,Flagship store,4.0,22440.0,Mumbai,M,1,Others,Salaried,0
October,Footwear,Mens,2,568,1136,119.28,Mobile Payments,TeleShop,1.0,85831.0,Mumbai,M,0,Master,Others,0
October,Footwear,Mens,5,616,3080,323.4,Debit Card,e-Shop,1.0,31963.0,Gurgaon,F,1,Master,Self Employed,0
October,Bags,Mens,4,415,1660,174.3,Cash,Flagship store,4.0,29089.0,Gurgaon,M,1,Others,Self Employed,0
October,Clothing,Mens,5,227,1135,119.175,Mobile Payments,e-Shop,5.0,71221.0,Mumbai,F,0,Master,Self Employed,0
October,Footwear,Mens,4,1135,4540,119.175,Mobile Payments,MBR,2.0,135902.0,Hyderabad,F,1,Master,Salaried,1
October,Home and kitchen,Kitchen,4,317,1268,166.425,Mobile Payments,e-Shop,1.0,127597.0,Ahmedabad,M,0,Others,Others,1
October,Books,Fiction,2,771,1542,161.91,Mobile Payments,e-Shop,3.0,35226.0,Hyderabad,F,1,Master,Salaried,0
October,Footwear,Kids,5,114,570,59.85,Mobile Payments,e-Shop,5.0,37328.0,Mumbai,F,0,Others,Others,0
October,Bags,Women,5,1251,6255,656.775,Debit Card,Flagship store,5.0,92663.0,Ahmedabad,F,1,Basic,Salaried,0
October,Clothing,Women,4,810,3240,340.2,Debit Card,TeleShop,1.0,118560.0,New Delhi,F,1,Basic,Others,1
October,Bags,Mens,3,814,2442,256.41,Credit Card,e-Shop,5.0,24043.0,Hyderabad,M,1,Basic,Self Employed,0
October,Clothing,Mens,4,442,1768,232.05,Credit Card,MBR,1.0,16913.0,Kolkata,M,0,Basic,Self Employed,1
October,Clothing,Women,2,1122,2244,117.81,Mobile Payments,e-Shop,1.0,49218.0,Bangalore,F,0,Basic,Self Employed,1
October,Footwear,Kids,2,352,704,73.92,Mobile Payments,MBR,2.0,58908.0,Gurgaon,F,0,Graduation,Salaried,0
October,Clothing,Mens,1,1120,1120,117.6,Mobile Payments,TeleShop,1.0,79372.0,Mumbai,M,0,Basic,Others,0
October,Bags,Mens,5,224,1120,117.6,Cash,Flagship store,5.0,15871.0,Mumbai,M,0,Basic,Others,0
October,Books,Academic,1,1115,1115,117.075,Cash,MBR,2.0,96353.0,Ahmedabad,F,1,Basic,Others,0
October,Footwear,Mens,4,1173,4692,492.66,Credit Card,MBR,4.0,62008.0,Pune,M,0,Basic,Salaried,0
October,Footwear,Mens,5,1326,6630,696.15,Debit Card,e-Shop,5.0,71707.0,Gurgaon,M,1,Graduation,Others,0
October,Bags,Women,4,257,1028,80.955,Mobile Payments,Flagship store,4.0,84718.0,Ahmedabad,F,1,Master,Others,1
October,Footwear,Women,1,1445,1445,151.725,Cash,MBR,4.0,23077.0,Ahmedabad,F,0,Others,Others,0
October,Clothing,Mens,5,609,3045,319.725,Debit Card,TeleShop,2.0,93238.0,Ahmedabad,M,0,Others,Others,1
October,Footwear,Mens,2,296,592,62.16,Mobile Payments,e-Shop,4.0,98136.0,Bangalore,F,0,Master,Salaried,0
October,Electronics,Computers,5,639,3195,335.475,Credit Card,MBR,5.0,16226.0,Gurgaon,M,1,PhD,Salaried,0
October,Home and kitchen,Furnishing,5,718,3590,376.95,Credit Card,e-Shop,2.0,38319.0,Bangalore,F,0,Others,Salaried,0
October,Clothing,Mens,2,1448,2896,304.08,Credit Card,TeleShop,5.0,53060.0,Hyderabad,M,1,Master,Self Employed,0
October,Footwear,Kids,1,1102,1102,115.71,Mobile Payments,Flagship store,3.0,92397.0,Bangalore,F,0,Master,Salaried,0
October,Bags,Women,5,918,4590,192.78,Mobile Payments,e-Shop,2.0,76166.0,Vishakhapatnam,F,1,PhD,Salaried,1
October,Home and kitchen,Furnishing,3,1197,3591,377.055,Debit Card,TeleShop,5.0,29344.0,Bangalore,M,1,Others,Salaried,0
October,Books,DIY,1,1090,1090,114.45,Cash,Flagship store,5.0,40189.0,Pune,M,1,Basic,Others,0
October,Footwear,Mens,3,363,1089,114.345,Mobile Payments,e-Shop,4.0,13981.0,Kolkata,F,1,Others,Salaried,0
October,Home and kitchen,Furnishing,1,1088,1088,114.24,Cash,MBR,2.0,149960.0,Hyderabad,F,1,Others,Self Employed,0
October,Home and kitchen,Furnishing,2,544,1088,114.24,Mobile Payments,e-Shop,4.0,111706.0,Vishakhapatnam,M,0,Others,Salaried,0
October,Home and kitchen,Tools,4,272,1088,114.24,Mobile Payments,TeleShop,5.0,86727.0,Gurgaon,M,0,Master,Salaried,0
October,Home and kitchen,Kitchen,2,134,268,28.14,Mobile Payments,TeleShop,4.0,27788.0,Gurgaon,M,0,Others,Salaried,0
October,Footwear,Women,3,1098,3294,345.87,Debit Card,MBR,3.0,16161.0,Vishakhapatnam,M,1,Others,Salaried,0
October,Electronics,Cameras,2,542,1084,113.82,Mobile Payments,e-Shop,5.0,126287.0,Kolkata,F,0,Others,Others,0
October,Bags,Mens,5,1428,7140,299.88,Debit Card,Flagship store,1.0,92293.0,Kolkata,M,1,Graduation,Salaried,1
October,Footwear,Women,4,585,2340,245.7,Credit Card,MBR,5.0,15218.0,Pune,M,1,Others,Others,0
October,Footwear,Kids,3,629,1887,198.135,Mobile Payments,Flagship store,2.0,122140.0,New Delhi,M,1,Master,Self Employed,0
October,Footwear,Women,5,274,1370,86.31,Cash,Flagship store,1.0,157945.0,Kolkata,F,0,Master,Others,1
October,Books,DIY,5,1447,7235,759.675,Credit Card,e-Shop,1.0,148951.0,Chennai,M,1,Others,Salaried,1
October,Bags,Mens,5,496,2480,260.4,Credit Card,e-Shop,5.0,32986.0,Bangalore,M,1,Graduation,Salaried,0
October,Books,Fiction,2,1357,2714,284.97,Debit Card,e-Shop,4.0,21358.0,Mumbai,F,0,Master,Salaried,0
October,Footwear,Kids,4,1244,4976,522.48,Debit Card,e-Shop,4.0,20653.0,Gurgaon,F,1,PhD,Others,0
October,Clothing,Mens,4,268,1072,112.56,Mobile Payments,TeleShop,3.0,81899.0,Vishakhapatnam,F,1,PhD,Self Employed,0
October,Home and kitchen,Bath,4,461,1844,145.215,Mobile Payments,TeleShop,1.0,70840.0,Gurgaon,M,0,Graduation,Salaried,1
October,Footwear,Mens,5,681,3405,357.525,Credit Card,MBR,3.0,19380.0,New Delhi,M,1,PhD,Others,0
October,Clothing,Women,5,579,2895,182.385,Mobile Payments,TeleShop,1.0,91597.0,Chennai,F,1,PhD,Salaried,1
October,Bags,Mens,3,1304,3912,410.76,Credit Card,e-Shop,4.0,79723.0,New Delhi,F,1,PhD,Others,0
October,Bags,Women,4,386,1544,162.12,Mobile Payments,e-Shop,3.0,44813.0,Ahmedabad,F,1,Graduation,Salaried,0
October,Clothing,Mens,5,861,4305,452.025,Debit Card,e-Shop,5.0,28510.0,New Delhi,M,1,PhD,Others,0
October,Home and kitchen,Kitchen,3,1396,4188,439.74,Debit Card,e-Shop,2.0,84214.0,Hyderabad,M,1,PhD,Self Employed,0
October,Bags,Mens,2,535,1070,112.35,Mobile Payments,e-Shop,4.0,110307.0,Bangalore,F,1,Others,Salaried,0
October,Footwear,Women,2,1092,2184,229.32,Credit Card,e-Shop,5.0,97711.0,Gurgaon,F,1,Master,Others,0
October,Clothing,Women,5,1068,5340,112.14,Cash,Flagship store,1.0,69587.0,Pune,F,0,Graduation,Others,1
October,Electronics,Computers,5,1067,5335,112.035,Mobile Payments,e-Shop,1.0,45964.0,Kolkata,F,1,Basic,Self Employed,1
October,Home and kitchen,Bath,2,1313,2626,275.73,Debit Card,TeleShop,1.0,95795.0,Chennai,M,1,Basic,Self Employed,0
October,Bags,Women,1,1064,1064,111.72,Mobile Payments,MBR,5.0,12533.0,Kolkata,F,0,Basic,Others,0
October,Footwear,Mens,5,532,2660,111.72,Mobile Payments,TeleShop,1.0,79723.0,New Delhi,F,0,Master,Salaried,1
October,Footwear,Women,1,1062,1062,111.51,Mobile Payments,MBR,5.0,39191.0,New Delhi,M,1,Master,Self Employed,0
October,Electronics,Audio and video,3,354,1062,111.51,Cash,Flagship store,2.0,10736.0,Ahmedabad,M,0,Master,Self Employed,0
October,Books,Fiction,1,1002,1002,105.21,Cash,Flagship store,5.0,17499.0,New Delhi,M,0,Master,Others,0
October,Footwear,Women,4,1020,4080,428.4,Credit Card,TeleShop,5.0,70509.0,New Delhi,M,0,Basic,Salaried,0
October,Footwear,Women,4,774,3096,406.35,Credit Card,e-Shop,3.0,91548.0,New Delhi,F,0,Master,Others,1
October,Footwear,Mens,4,902,3608,378.84,Debit Card,TeleShop,5.0,70102.0,Hyderabad,M,1,Others,Salaried,0
October,Footwear,Kids,4,265,1060,111.3,Mobile Payments,Flagship store,4.0,37834.0,Hyderabad,M,1,Master,Others,0
October,Home and kitchen,Furnishing,1,533,533,55.965,Mobile Payments,MBR,5.0,58501.0,Pune,M,1,Master,Self Employed,0
October,Footwear,Mens,1,118,118,12.39,Cash,MBR,4.0,16543.0,Ahmedabad,F,0,Master,Self Employed,0
October,Clothing,Mens,5,306,1530,160.65,Mobile Payments,TeleShop,4.0,34704.0,Chennai,M,1,Others,Self Employed,0
October,Home and kitchen,Tools,3,540,1620,170.1,Mobile Payments,Flagship store,5.0,22055.0,Pune,M,0,Master,Self Employed,0
October,Electronics,Audio and video,4,263,1052,110.46,Cash,Flagship store,4.0,14425.0,Kolkata,M,0,Others,Others,0
October,Footwear,Women,5,1052,5260,110.46,Mobile Payments,e-Shop,4.0,92615.0,New Delhi,M,0,PhD,Others,1
October,Clothing,Mens,3,350,1050,110.25,Mobile Payments,TeleShop,4.0,62881.0,Ahmedabad,M,1,Basic,Salaried,0
October,Clothing,Women,4,1168,4672,490.56,Debit Card,e-Shop,3.0,26598.0,Ahmedabad,M,1,Others,Others,0
October,Footwear,Kids,5,732,3660,384.3,Debit Card,Flagship store,4.0,138069.0,New Delhi,M,1,Others,Salaried,0
October,Books,Non-Fiction,1,1048,1048,110.04,Mobile Payments,e-Shop,1.0,108767.0,Mumbai,M,0,PhD,Self Employed,0
October,Books,DIY,4,406,1624,170.52,Mobile Payments,e-Shop,5.0,52032.0,Bangalore,F,1,Basic,Salaried,0
October,Bags,Mens,3,1022,3066,321.93,Credit Card,MBR,5.0,74704.0,Chennai,M,0,Graduation,Others,0
October,Clothing,Women,3,624,1872,196.56,Mobile Payments,Flagship store,4.0,34933.0,Bangalore,F,1,Graduation,Self Employed,0
October,Clothing,Women,1,1237,1237,129.885,Mobile Payments,TeleShop,2.0,95989.0,Hyderabad,M,1,Graduation,Others,0
October,Clothing,Women,4,753,3012,316.26,Credit Card,Flagship store,5.0,75436.0,Gurgaon,M,0,Graduation,Self Employed,0
October,Bags,Mens,5,1447,7235,759.675,Credit Card,e-Shop,5.0,17733.0,Vishakhapatnam,F,1,PhD,Self Employed,0
October,Footwear,Women,2,1378,2756,289.38,Credit Card,e-Shop,5.0,27581.0,Hyderabad,F,1,Basic,Others,0
October,Clothing,Women,5,559,2795,293.475,Credit Card,MBR,1.0,98459.0,Ahmedabad,F,1,Graduation,Self Employed,1
October,Books,Academic,4,215,860,90.3,Mobile Payments,e-Shop,1.0,79946.0,New Delhi,F,0,Graduation,Others,1
October,Clothing,Mens,2,521,1042,109.41,Mobile Payments,TeleShop,4.0,109628.0,Kolkata,M,1,Graduation,Self Employed,0
October,Footwear,Women,4,260,1040,109.2,Mobile Payments,TeleShop,2.0,128932.0,Bangalore,M,1,Master,Self Employed,1
October,Footwear,Women,4,260,1040,109.2,Mobile Payments,TeleShop,5.0,29333.0,Gurgaon,F,1,Master,Salaried,0
October,Clothing,Women,3,576,1728,241.92,Credit Card,Flagship store,1.0,126005.0,Bangalore,M,1,Master,Salaried,1
October,Clothing,Women,4,646,2584,271.32,Credit Card,Flagship store,3.0,34950.0,Chennai,F,1,Graduation,Others,0
October,Electronics,Audio and video,1,1035,1035,108.675,Mobile Payments,e-Shop,5.0,44479.0,Mumbai,M,1,Master,Salaried,0
October,Footwear,Kids,3,1384,4152,435.96,Debit Card,TeleShop,1.0,7657.0,Pune,M,1,Master,Salaried,0
October,Electronics,Computers,5,1202,6010,504.84,Debit Card,Flagship store,2.0,80233.0,Chennai,M,0,Graduation,Self Employed,1
October,Footwear,Women,5,344,1720,108.36,Mobile Payments,Flagship store,1.0,65176.0,New Delhi,F,0,Master,Self Employed,1
October,Home and kitchen,Kitchen,3,1386,4158,436.59,Debit Card,e-Shop,5.0,89711.0,Bangalore,M,0,Graduation,Self Employed,0
October,Footwear,Kids,2,515,1030,108.15,Mobile Payments,Flagship store,1.0,52959.0,Hyderabad,M,0,Master,Salaried,0
October,Clothing,Mens,3,1390,4170,437.85,Debit Card,e-Shop,5.0,52165.0,Chennai,F,1,Others,Others,0
October,Books,Fiction,2,547,1094,114.87,Mobile Payments,e-Shop,4.0,28763.0,Ahmedabad,M,1,PhD,Salaried,0
October,Footwear,Mens,5,165,825,86.625,Mobile Payments,MBR,5.0,76557.0,Mumbai,F,1,Master,Others,0
October,Footwear,Women,3,913,2739,287.595,Credit Card,TeleShop,5.0,42810.0,Ahmedabad,F,0,Master,Others,0
October,Footwear,Women,3,340,1020,107.1,Cash,Flagship store,2.0,44913.0,Ahmedabad,F,0,Basic,Salaried,0
October,Footwear,Women,5,1474,7370,464.31,Debit Card,Flagship store,4.0,48697.0,Ahmedabad,M,0,Basic,Others,1
October,Clothing,Mens,3,340,1020,107.1,Mobile Payments,TeleShop,2.0,118840.0,Gurgaon,M,0,Master,Self Employed,0
October,Electronics,Personal Appliances,2,523,1046,109.83,Cash,MBR,4.0,36096.0,Vishakhapatnam,M,0,Basic,Others,0
October,Bags,Women,4,1089,4356,457.38,Credit Card,MBR,5.0,80871.0,Kolkata,M,0,Basic,Salaried,0
October,Clothing,Mens,5,1264,6320,663.6,Debit Card,e-Shop,5.0,80983.0,Vishakhapatnam,M,1,Basic,Others,0
October,Electronics,Cameras,3,618,1854,194.67,Cash,MBR,4.0,13754.0,Chennai,M,1,Basic,Self Employed,0
October,Electronics,Audio and video,3,601,1803,189.315,Mobile Payments,TeleShop,5.0,76831.0,Pune,F,1,Master,Others,0
October,Home and kitchen,Furnishing,4,255,1020,107.1,Mobile Payments,MBR,5.0,12413.0,Gurgaon,M,1,Basic,Salaried,0
October,Home and kitchen,Furnishing,5,204,1020,107.1,Mobile Payments,MBR,4.0,49880.0,Pune,F,1,Master,Self Employed,0
October,Footwear,Kids,2,1077,2154,226.17,Debit Card,e-Shop,1.0,74491.0,Vishakhapatnam,M,0,Basic,Salaried,0
October,Footwear,Women,1,1020,1020,107.1,Cash,MBR,5.0,39742.0,Pune,M,0,Basic,Others,0
October,Books,Fiction,2,883,1766,185.43,Mobile Payments,e-Shop,4.0,22330.0,New Delhi,M,0,Basic,Self Employed,0
October,Footwear,Kids,1,1019,1019,106.995,Mobile Payments,e-Shop,5.0,51496.0,New Delhi,F,1,Basic,Salaried,0
October,Footwear,Women,2,696,1392,146.16,Mobile Payments,TeleShop,5.0,68637.0,Pune,M,1,Others,Others,0
October,Home and kitchen,Furnishing,1,409,409,42.945,Mobile Payments,e-Shop,5.0,41270.0,Pune,M,0,Master,Salaried,0
October,Home and kitchen,Tools,4,388,1552,162.96,Mobile Payments,e-Shop,4.0,112805.0,Mumbai,F,0,Master,Others,0
October,Footwear,Women,4,1119,4476,469.98,Credit Card,TeleShop,1.0,28724.0,Kolkata,M,0,Graduation,Self Employed,1
October,Clothing,Mens,3,1388,4164,437.22,Credit Card,TeleShop,4.0,16668.0,Pune,M,0,PhD,Salaried,0
October,Footwear,Women,5,191,955,100.275,Mobile Payments,e-Shop,5.0,12192.0,Gurgaon,F,1,PhD,Self Employed,0
October,Books,Fiction,4,507,2028,106.47,Cash,MBR,2.0,30907.0,New Delhi,F,1,Basic,Salaried,1
October,Footwear,Women,4,993,3972,417.06,Credit Card,Flagship store,5.0,24292.0,Gurgaon,M,1,Basic,Salaried,0
October,Footwear,Women,4,363,1452,152.46,Mobile Payments,MBR,5.0,11407.0,Gurgaon,M,0,Basic,Salaried,0
October,Home and kitchen,Kitchen,4,767,3068,322.14,Credit Card,e-Shop,5.0,69049.0,Ahmedabad,M,1,PhD,Others,0
October,Clothing,Women,3,770,2310,242.55,Credit Card,Flagship store,4.0,73089.0,Bangalore,M,1,Basic,Others,0
October,Home and kitchen,Tools,4,730,2920,306.6,Credit Card,e-Shop,5.0,50148.0,New Delhi,M,0,Others,Self Employed,0
October,Clothing,Women,1,1085,1085,113.925,Mobile Payments,e-Shop,1.0,21392.0,Kolkata,F,1,Graduation,Others,0
October,Footwear,Kids,1,1057,1057,110.985,Mobile Payments,e-Shop,4.0,86852.0,Mumbai,M,1,Basic,Others,0
October,Bags,Women,5,447,2235,234.675,Credit Card,TeleShop,5.0,32801.0,Kolkata,F,1,Graduation,Salaried,0
October,Footwear,Kids,2,582,1164,122.22,Mobile Payments,e-Shop,5.0,118320.0,Mumbai,M,0,Master,Others,0
October,Electronics,Audio and video,4,186,744,78.12,Mobile Payments,e-Shop,5.0,14216.0,Vishakhapatnam,F,0,Master,Salaried,0
October,Books,Academic,3,711,2133,223.965,Debit Card,Flagship store,5.0,114056.0,Pune,F,0,Basic,Others,0
October,Clothing,Women,5,1388,6940,728.7,Credit Card,Flagship store,5.0,22810.0,Gurgaon,M,0,Basic,Others,0
October,Footwear,Kids,1,1001,1001,105.105,Mobile Payments,e-Shop,1.0,42484.0,Bangalore,F,1,Others,Salaried,0
October,Home and kitchen,Bath,1,999,999,104.895,Cash,MBR,3.0,16851.0,New Delhi,F,1,Others,Salaried,0
October,Bags,Mens,4,693,2772,291.06,Debit Card,MBR,4.0,57927.0,Hyderabad,M,1,Master,Others,0
October,Clothing,Women,4,1478,5912,620.76,Debit Card,MBR,4.0,97657.0,Chennai,M,0,Others,Salaried,0
October,Bags,Women,3,1446,4338,607.32,Debit Card,e-Shop,1.0,135588.0,New Delhi,M,0,Master,Salaried,1
October,Electronics,Computers,3,842,2526,265.23,Credit Card,TeleShop,5.0,46962.0,Kolkata,M,0,Master,Others,0
October,Clothing,Mens,5,1085,5425,569.625,Debit Card,e-Shop,5.0,105243.0,Gurgaon,M,1,Others,Others,0
October,Bags,Women,3,330,990,103.95,Mobile Payments,TeleShop,5.0,42784.0,Kolkata,M,1,Master,Self Employed,0
October,Electronics,Audio and video,5,1321,6605,693.525,Debit Card,TeleShop,5.0,84148.0,Kolkata,M,1,Basic,Others,0
October,Clothing,Women,4,831,3324,349.02,Credit Card,Flagship store,5.0,23048.0,Bangalore,M,0,Basic,Salaried,0
October,Footwear,Kids,1,989,989,103.845,Mobile Payments,TeleShop,4.0,26610.0,Pune,M,0,Graduation,Self Employed,0
October,Books,Fiction,4,250,1000,105.0,Cash,MBR,2.0,84854.0,Vishakhapatnam,M,1,PhD,Salaried,0
October,Bags,Women,4,369,1476,77.49,Cash,Flagship store,1.0,99237.0,Pune,M,1,Basic,Others,1
October,Books,DIY,1,449,449,47.145,Mobile Payments,e-Shop,5.0,14853.0,Kolkata,F,0,Graduation,Others,0
October,Clothing,Women,2,228,456,47.88,Mobile Payments,e-Shop,5.0,42018.0,Pune,M,1,PhD,Salaried,0
October,Clothing,Women,3,415,1245,130.725,Cash,Flagship store,5.0,67577.0,Gurgaon,M,0,Master,Self Employed,0
October,Books,Academic,4,87,348,36.54,Mobile Payments,e-Shop,4.0,82386.0,Hyderabad,F,1,PhD,Self Employed,0
October,Footwear,Women,5,1414,7070,742.35,Debit Card,e-Shop,1.0,41376.0,Pune,M,1,Master,Self Employed,0
October,Clothing,Women,1,978,978,102.69,Mobile Payments,e-Shop,5.0,116484.0,Mumbai,M,1,Others,Others,0
October,Electronics,Mobiles,1,790,790,82.95,Mobile Payments,MBR,5.0,43995.0,Hyderabad,M,0,Others,Self Employed,0
October,Books,DIY,4,891,3564,374.22,Debit Card,e-Shop,4.0,72486.0,Pune,F,1,Others,Salaried,0
October,Clothing,Mens,2,488,976,102.48,Cash,Flagship store,5.0,80179.0,Kolkata,M,0,Master,Self Employed,0
October,Clothing,Women,5,765,3825,401.625,Debit Card,e-Shop,5.0,98063.0,Mumbai,F,1,PhD,Others,0
October,Bags,Women,5,95,475,49.875,Mobile Payments,TeleShop,1.0,105822.0,Kolkata,F,1,Master,Self Employed,1
October,Clothing,Women,4,838,3352,175.98,Cash,MBR,2.0,74208.0,Vishakhapatnam,F,0,Graduation,Salaried,1
October,Footwear,Kids,1,313,313,32.865,Mobile Payments,e-Shop,5.0,14447.0,Chennai,M,1,Graduation,Salaried,0
October,Clothing,Women,2,486,972,102.06,Mobile Payments,e-Shop,5.0,50451.0,Kolkata,M,1,Master,Self Employed,0
October,Electronics,Personal Appliances,1,971,971,101.955,Mobile Payments,MBR,5.0,81606.0,Chennai,F,0,Graduation,Others,0
October,Footwear,Mens,4,398,1592,167.16,Mobile Payments,e-Shop,3.0,60359.0,Vishakhapatnam,F,1,Others,Salaried,0
October,Clothing,Mens,1,527,527,55.335,Mobile Payments,MBR,5.0,20618.0,Bangalore,F,1,Master,Salaried,0
October,Clothing,Mens,5,192,960,100.8,Cash,MBR,2.0,44275.0,Bangalore,M,1,Graduation,Self Employed,0
October,Footwear,Kids,4,787,3148,330.54,Debit Card,e-Shop,1.0,88539.0,New Delhi,F,0,Graduation,Self Employed,0
October,Home and kitchen,Furnishing,3,1297,3891,408.555,Credit Card,e-Shop,5.0,83263.0,Hyderabad,M,0,Master,Salaried,0
October,Footwear,Women,5,125,625,65.625,Cash,Flagship store,4.0,21367.0,Gurgaon,M,0,PhD,Others,0
October,Footwear,Mens,3,1099,3297,346.185,Debit Card,TeleShop,5.0,67432.0,Ahmedabad,F,0,Master,Others,0
October,Electronics,Audio and video,4,486,1944,204.12,Mobile Payments,e-Shop,5.0,104039.0,Mumbai,M,1,Graduation,Others,0
October,Clothing,Women,3,630,1890,198.45,Mobile Payments,e-Shop,5.0,61762.0,Hyderabad,F,1,Graduation,Others,0
October,Home and kitchen,Bath,5,1096,5480,460.32,Debit Card,Flagship store,1.0,123597.0,Mumbai,M,1,Graduation,Self Employed,1
October,Home and kitchen,Kitchen,5,438,2190,229.95,Credit Card,MBR,4.0,64540.0,Vishakhapatnam,M,1,Graduation,Others,0
October,Clothing,Women,3,926,2778,291.69,Debit Card,e-Shop,2.0,19011.0,Vishakhapatnam,M,1,Graduation,Salaried,0
October,Bags,Mens,2,477,954,100.17,Mobile Payments,e-Shop,5.0,37938.0,Pune,M,0,Graduation,Others,0
October,Footwear,Women,4,110,440,46.2,Mobile Payments,e-Shop,5.0,64634.0,New Delhi,M,1,Graduation,Salaried,0
October,Home and kitchen,Kitchen,5,1401,7005,735.525,Credit Card,e-Shop,1.0,91136.0,Vishakhapatnam,F,0,Graduation,Self Employed,1
October,Footwear,Women,5,856,4280,449.4,Debit Card,e-Shop,5.0,66824.0,Vishakhapatnam,M,0,PhD,Salaried,0
October,Electronics,Cameras,3,1030,3090,324.45,Debit Card,e-Shop,5.0,100490.0,Vishakhapatnam,M,1,Basic,Others,0
October,Clothing,Mens,4,477,1908,200.34,Mobile Payments,e-Shop,4.0,134596.0,Vishakhapatnam,F,1,Others,Self Employed,0
October,Clothing,Mens,1,665,665,69.825,Mobile Payments,e-Shop,5.0,17699.0,Vishakhapatnam,M,0,PhD,Salaried,0
October,Home and kitchen,Furnishing,2,881,1762,185.01,Mobile Payments,e-Shop,4.0,12149.0,New Delhi,M,0,PhD,Others,0
